City,Date,Year,Month,Day,AQI,PM2.5,PM10,NO2,SO2,AQI_Category
Kolkata,2023-02-02,2023,2,2,109,72.7451800070933,389.6911034323241,21.828614594276054,11.507781494702435,Moderately Polluted
Kolkata,2023-02-03,2023,2,3,270,238.08646044290455,317.6474106694514,28.380655174645845,67.89087703379008,Poor
Kolkata,2023-02-04,2023,2,4,386,182.85442013669007,130.0844878275333,70.61259696735631,51.40460081374385,Very Poor
Kolkata,2023-02-05,2023,2,5,81,16.979157763455987,389.9601559490075,21.226902602286614,41.68860298647181,Satisfactory
Kolkata,2023-02-06,2023,2,6,75,264.61671863355474,116.7393809212919,14.068149663903267,54.522245097423,Satisfactory
Kolkata,2023-02-07,2023,2,7,62,298.3569028640798,267.8011693960559,94.93541646678077,43.94315366835188,Satisfactory
Kolkata,2023-02-08,2023,2,8,179,52.73364304577376,283.11654439732956,146.51424295864004,63.131819721825764,Moderately Polluted
Kolkata,2023-02-09,2023,2,9,305,232.18605126258146,70.33358052941381,117.18235327011541,82.80009555957717,Very Poor
Kolkata,2023-02-10,2023,2,10,172,201.4983842385868,366.79472531746825,84.4824946756715,32.42270575555642,Moderately Polluted
Kolkata,2023-02-11,2023,2,11,447,77.59187197166439,241.1635267351269,68.790737386001,24.565121248133725,Very Poor
Kolkata,2023-02-12,2023,2,12,211,36.300932436045244,167.03702559282672,74.2115062972793,64.69657996066297,Poor
Kolkata,2023-02-13,2023,2,13,431,226.10117411119433,263.4626816943463,18.77409885827522,96.65006816218694,Very Poor
Kolkata,2023-02-14,2023,2,14,258,5.419393249142075,240.18409263357248,124.21145059395941,8.46175117982244,Poor
Kolkata,2023-02-15,2023,2,15,156,219.70642992066772,279.8666955033566,66.81929474690293,67.85246375398643,Moderately Polluted
Kolkata,2023-02-16,2023,2,16,61,170.77647204041125,175.56405107268768,118.19289703721186,43.368938854178346,Satisfactory
Kolkata,2023-02-17,2023,2,17,389,109.19082526054532,395.70339091510965,110.05084648400117,39.90080423150153,Very Poor
Kolkata,2023-02-18,2023,2,18,144,164.6920134845921,321.70773589658165,95.45756851711324,59.62071412752134,Moderately Polluted
Kolkata,2023-02-19,2023,2,19,236,91.33173953887348,243.6496895368587,29.176430135949055,58.34716191627344,Poor
Kolkata,2023-02-20,2023,2,20,161,52.683899022878414,24.949606518911267,93.46750254114893,94.52622964974951,Moderately Polluted
Kolkata,2023-02-21,2023,2,21,144,18.114701255871985,194.69795655951253,72.16541282565244,48.67933197503743,Moderately Polluted
Kolkata,2023-02-22,2023,2,22,169,248.11071653729044,105.39802478524524,57.058267267640375,26.25394458781197,Moderately Polluted
Kolkata,2023-02-23,2023,2,23,401,229.90620222757786,79.80266817792278,116.90192976910892,11.681424355021761,Very Poor
Kolkata,2023-02-24,2023,2,24,60,157.03542756967917,223.4706198660251,130.51216846650982,51.60004001741996,Satisfactory
Kolkata,2023-02-25,2023,2,25,394,30.265176432847912,87.88005098821641,66.61266810027439,52.00971144288811,Very Poor
Kolkata,2023-02-26,2023,2,26,295,73.72247041271798,349.5223567147172,32.62633073466894,64.99022492455458,Poor
Kolkata,2023-02-27,2023,2,27,186,203.94702990291518,94.3588124710058,31.319753246852613,28.96902545455615,Moderately Polluted
Kolkata,2023-02-28,2023,2,28,295,249.7572849091285,265.31798201180504,60.98725818086376,52.56333082115828,Poor
Kolkata,2023-03-01,2023,3,1,387,253.5348048904206,365.3509398646409,51.228980100495605,59.504496663108064,Very Poor
Kolkata,2023-03-02,2023,3,2,406,80.79981091635005,250.69297685696924,124.5193532839695,13.891791582032154,Very Poor
Kolkata,2023-03-03,2023,3,3,59,183.15884389366641,283.5972738517304,64.51789595687455,7.763323765952563,Satisfactory
Kolkata,2023-03-04,2023,3,4,373,284.9926658703399,380.67816027225945,142.11619213054033,82.4479844016083,Very Poor
Kolkata,2023-03-05,2023,3,5,380,153.4737287995304,307.91234963432294,50.43545108117567,30.097914392300073,Very Poor
Kolkata,2023-03-06,2023,3,6,58,108.58565501071861,349.7746072179204,23.04960590848174,36.74746502566961,Satisfactory
Kolkata,2023-03-07,2023,3,7,334,33.057265394425585,177.83226634117048,117.15662149559097,12.7435484232246,Very Poor
Kolkata,2023-03-08,2023,3,8,88,93.11676589659423,23.866500983921654,107.38788435642347,63.92879355412108,Satisfactory
Kolkata,2023-03-09,2023,3,9,223,244.85662866713793,311.349519633813,120.04604936275504,48.67404827517419,Poor
Kolkata,2023-03-10,2023,3,10,86,45.88744193896952,204.99518261622012,44.820195477040755,20.970151814582703,Satisfactory
Kolkata,2023-03-11,2023,3,11,170,61.10502543850687,66.7121794980051,29.430548723042016,22.554870932043325,Moderately Polluted
Kolkata,2023-03-12,2023,3,12,423,255.3604715890242,354.3797622917888,74.40169359129912,64.26169007248313,Very Poor
Kolkata,2023-03-13,2023,3,13,107,27.92503282822271,172.40633804957736,93.15730544900026,32.27870572297249,Moderately Polluted
Kolkata,2023-03-14,2023,3,14,53,24.131630720966164,121.4342351813874,64.73182720449938,28.264410300313113,Satisfactory
Kolkata,2023-03-15,2023,3,15,113,85.4020715431854,172.2793969431998,76.94315085873681,56.65115405513848,Moderately Polluted
Kolkata,2023-03-16,2023,3,16,444,199.8640331573575,241.19645426736585,128.65832883316966,65.04694550386839,Very Poor
Kolkata,2023-03-17,2023,3,17,355,165.96413234510172,146.26249312368708,142.6273916913087,85.28567924176029,Very Poor
Kolkata,2023-03-18,2023,3,18,301,209.2089930203991,163.7247040922978,49.32049333506173,68.0151951490757,Very Poor
Kolkata,2023-03-19,2023,3,19,202,189.8809486306354,355.0136775761385,56.07448034668761,43.66060933505428,Poor
Kolkata,2023-03-20,2023,3,20,425,182.09990421887989,71.54001022082505,70.97454181661448,96.76781514740729,Very Poor
Kolkata,2023-03-21,2023,3,21,276,15.03488190957954,182.3372688116562,90.87738227662169,33.26418482798249,Poor
Kolkata,2023-03-22,2023,3,22,248,157.31321671048977,56.75353674942924,114.12677439540462,15.388623668722436,Poor
Kolkata,2023-03-23,2023,3,23,408,242.36362025441935,197.67673741305282,127.88217276059112,37.47872559533092,Very Poor
Kolkata,2023-03-24,2023,3,24,292,191.0889636486261,21.75622891292254,94.60572572156575,47.471489395642706,Poor
Kolkata,2023-03-25,2023,3,25,263,73.43523193487498,394.2018107119361,80.31921809759389,95.35121681369553,Poor
Kolkata,2023-03-26,2023,3,26,251,84.70736555161328,376.2049876948643,11.788319400567843,73.96403532997996,Poor
Kolkata,2023-03-27,2023,3,27,311,138.50362527482753,33.963813116950575,46.46093267929035,25.246666010028047,Very Poor
Kolkata,2023-03-28,2023,3,28,175,220.30430117001117,290.10339610427303,101.6101480570111,88.40531465548075,Moderately Polluted
Kolkata,2023-03-29,2023,3,29,247,294.8699474643996,138.47033962780927,36.07740552380514,43.314439359326585,Poor
Kolkata,2023-03-30,2023,3,30,418,245.8419601182018,27.694475000928062,85.99553034384056,91.1322791915406,Very Poor
Kolkata,2023-03-31,2023,3,31,406,154.22042145602592,81.61013920456466,90.75477026277531,91.58248099669197,Very Poor
Kolkata,2023-04-01,2023,4,1,58,116.23953629607149,53.05192540440024,75.75084926642732,76.44754656531002,Satisfactory
Kolkata,2023-04-02,2023,4,2,52,40.59866763246662,396.3355679357371,125.61552669866231,56.38742916759985,Satisfactory
Kolkata,2023-04-03,2023,4,3,61,45.35108645655322,75.06535935434576,24.450742803809057,63.548183354810604,Satisfactory
Kolkata,2023-04-04,2023,4,4,139,253.57502366447676,397.3267006913424,61.28874585921314,48.09863546187426,Moderately Polluted
Kolkata,2023-04-05,2023,4,5,154,92.73710920481132,364.16010485503745,66.86376723401287,24.76319172744999,Moderately Polluted
Kolkata,2023-04-06,2023,4,6,278,208.22346686957195,70.62306573524684,80.28904148021948,79.17738995310307,Poor
Kolkata,2023-04-07,2023,4,7,243,35.558653116448596,363.0634371945953,47.03243739535891,21.207342732718544,Poor
Kolkata,2023-04-08,2023,4,8,161,97.98380726303299,293.9543683699263,119.53121132116236,93.72040227387708,Moderately Polluted
Kolkata,2023-04-09,2023,4,9,330,274.18458970170417,275.8180557861491,86.43902371472753,40.56235845826242,Very Poor
Kolkata,2023-04-10,2023,4,10,236,213.71791946309003,329.18921161104254,27.614638991363766,51.983924331123525,Poor
Kolkata,2023-04-11,2023,4,11,341,196.04055969583953,201.59553796015618,124.05824626933163,47.83418818918486,Very Poor
Kolkata,2023-04-12,2023,4,12,117,5.4728168309594905,161.73444747154565,50.76494350605208,87.36442845702487,Moderately Polluted
Kolkata,2023-04-13,2023,4,13,437,146.31295289784146,134.6678717550877,75.49652751204394,24.914839355377886,Very Poor
Kolkata,2023-04-14,2023,4,14,123,9.560928537859965,63.76171252771074,44.99175184659831,82.57912478446899,Moderately Polluted
Kolkata,2023-04-15,2023,4,15,71,290.17579695432477,127.10336423740614,92.44291959964261,99.37458698517725,Satisfactory
Kolkata,2023-04-16,2023,4,16,322,15.654668533930906,251.24448594705999,57.84402488314941,36.29544023295148,Very Poor
Kolkata,2023-04-17,2023,4,17,98,124.65088207856289,147.10746692438937,58.16191915796648,77.24336173918729,Satisfactory
Kolkata,2023-04-18,2023,4,18,378,197.68916261372974,97.10420231096758,137.77508140766219,67.16956976594115,Very Poor
Kolkata,2023-04-19,2023,4,19,227,286.4862654487618,377.4016723391468,123.55786456895632,25.958266509936546,Poor
Kolkata,2023-04-20,2023,4,20,193,229.77486618734355,383.61437930670877,103.31191499183511,44.07511486768116,Moderately Polluted
Kolkata,2023-04-21,2023,4,21,148,290.99027721210877,369.0958055796265,63.307460102080775,53.96513256065674,Moderately Polluted
Kolkata,2023-04-22,2023,4,22,106,132.08542559481361,372.69311682633094,56.99596180718819,77.25158354230163,Moderately Polluted
Kolkata,2023-04-23,2023,4,23,93,131.54496282759533,384.5473639478891,34.54352747204955,13.509752042970758,Satisfactory
Kolkata,2023-04-24,2023,4,24,128,266.59284479560233,111.5457377676729,120.37082188976383,69.1924391513744,Moderately Polluted
Kolkata,2023-04-25,2023,4,25,355,25.48710868604827,246.41726082227453,11.905980615854123,35.87380390792319,Very Poor
Kolkata,2023-04-26,2023,4,26,437,94.69335454256324,377.1341242048142,45.01875400089419,34.88341284384558,Very Poor
Kolkata,2023-04-27,2023,4,27,129,131.89447212725844,351.09285362457746,19.604929115594885,39.99403349178164,Moderately Polluted
Kolkata,2023-04-28,2023,4,28,145,277.04747739713935,94.59696396025505,133.79342431185182,43.082002051206146,Moderately Polluted
Kolkata,2023-04-29,2023,4,29,317,9.419025504152007,46.798664531542514,34.05807099138691,7.413877646059929,Very Poor
Kolkata,2023-04-30,2023,4,30,447,18.243468740454098,283.0421035009014,124.64699589524437,89.30907273925371,Very Poor
Kolkata,2023-05-01,2023,5,1,65,249.99072346255417,76.04391040016165,86.67355283172849,72.56785622127926,Satisfactory
Kolkata,2023-05-02,2023,5,2,410,280.9918402596548,318.16316749819435,101.39597575108027,46.193908104712754,Very Poor
Kolkata,2023-05-03,2023,5,3,116,58.36531474718801,193.9921398255242,81.0561737652606,14.962765996065388,Moderately Polluted
Kolkata,2023-05-04,2023,5,4,283,151.39669352234242,253.56572034350347,106.55438815439803,73.37395438206731,Poor
Kolkata,2023-05-05,2023,5,5,325,70.89129815660088,378.03625136108775,107.53330547291267,27.4998035025939,Very Poor
Kolkata,2023-05-06,2023,5,6,309,8.573369249467998,146.28941280576862,65.09201881826297,49.052910347574844,Very Poor
Kolkata,2023-05-07,2023,5,7,293,19.306723823711764,127.88895054898784,98.07711070745992,60.49849035678338,Poor
Kolkata,2023-05-08,2023,5,8,404,216.59847671997147,27.232256365240595,24.711983324142004,39.1509279235852,Very Poor
Kolkata,2023-05-09,2023,5,9,200,295.0420558756925,384.66859437397017,89.01298452442683,99.34105308814927,Moderately Polluted
Kolkata,2023-05-10,2023,5,10,103,201.42768049707377,299.4312222893968,48.04902838916219,99.33576344699561,Moderately Polluted
Kolkata,2023-05-11,2023,5,11,54,149.68579322272493,337.65001275111973,123.90733523935378,11.78359598305006,Satisfactory
Kolkata,2023-05-12,2023,5,12,395,190.57199157509194,217.6237785701531,145.8869183961584,71.08416627153352,Very Poor
Kolkata,2023-05-13,2023,5,13,426,122.13512702571215,58.93870120372191,49.493030754189505,13.38836606022877,Very Poor
Kolkata,2023-05-14,2023,5,14,75,121.54223818112115,362.4517318013107,145.96404766403876,91.40845271211933,Satisfactory
Kolkata,2023-05-15,2023,5,15,184,147.44816098194346,258.18537949327975,80.61214903948131,96.87598365027934,Moderately Polluted
Kolkata,2023-05-16,2023,5,16,404,79.13909574476305,365.6772303239321,51.16416334171461,40.30248443358135,Very Poor
Kolkata,2023-05-17,2023,5,17,397,218.3531895316401,233.98246667327408,109.55778104251971,44.702609534747495,Very Poor
Kolkata,2023-05-18,2023,5,18,110,97.91679916246444,139.7078862215825,11.21508216727252,5.910196434397733,Moderately Polluted
Kolkata,2023-05-19,2023,5,19,367,248.43842349684905,228.01961971176127,103.6876429130321,51.82116219596901,Very Poor
Kolkata,2023-05-20,2023,5,20,319,195.97639069005,218.57657067349965,82.98955652615514,40.12604794095073,Very Poor
Kolkata,2023-05-21,2023,5,21,136,118.71772101487525,151.22704013579445,92.87616300264816,86.34471603282779,Moderately Polluted
Kolkata,2023-05-22,2023,5,22,88,232.88807987698843,202.83485672247068,120.45416690144845,11.983286296254148,Satisfactory
Kolkata,2023-05-23,2023,5,23,406,25.781256762911376,362.65334874312254,32.90860496808662,37.031112269259985,Very Poor
Kolkata,2023-05-24,2023,5,24,62,51.182449103717424,263.6381889668595,65.8590083338346,83.42747604468019,Satisfactory
Kolkata,2023-05-25,2023,5,25,63,52.1140848319393,202.19629894204462,77.4107130448685,33.93812239238176,Satisfactory
Kolkata,2023-05-26,2023,5,26,173,41.63997171931328,378.645789416861,57.746178926629284,72.7510324850269,Moderately Polluted
Kolkata,2023-05-27,2023,5,27,98,15.98069210137158,359.66629744743375,135.69205175752433,15.176474583348824,Satisfactory
Kolkata,2023-05-28,2023,5,28,439,178.63923777968733,117.9737644556571,106.5792280244822,34.357547198940985,Very Poor
Kolkata,2023-05-29,2023,5,29,363,294.66022107100935,322.9127592267491,118.82446719401422,37.552953050658,Very Poor
Kolkata,2023-05-30,2023,5,30,435,154.94449971885265,97.40725082949899,116.84658190072926,27.930210610380374,Very Poor
Kolkata,2023-05-31,2023,5,31,346,175.64892228904858,394.77494545931603,149.98613678129243,87.60497791514635,Very Poor
Kolkata,2023-06-01,2023,6,1,347,47.79368414733289,346.1100759077456,131.91753502141367,6.898954899764575,Very Poor
Kolkata,2023-06-02,2023,6,2,71,163.68483655833293,102.83935566760515,88.10268422163907,49.31247352709466,Satisfactory
Kolkata,2023-06-03,2023,6,3,109,173.93296110057514,184.92433629803895,146.41330956274638,26.73747021990215,Moderately Polluted
Kolkata,2023-06-04,2023,6,4,289,134.23970319335942,198.75712089702776,49.02192606695316,41.08007484040575,Poor
Kolkata,2023-06-05,2023,6,5,369,212.77263813581607,173.57172222320307,145.4569568429478,31.35181270542734,Very Poor
Kolkata,2023-06-06,2023,6,6,380,185.4272754124781,70.4874644024595,45.4244160944996,9.002135010534545,Very Poor
Kolkata,2023-06-07,2023,6,7,145,76.79806738187962,27.421126512829233,44.35748289224461,67.22275069089247,Moderately Polluted
Kolkata,2023-06-08,2023,6,8,218,74.8612847837606,258.5886125786702,121.60492815658357,94.22742094111861,Poor
Kolkata,2023-06-09,2023,6,9,329,277.8176163615359,145.26566876413546,20.15216948725875,99.43531589297079,Very Poor
Kolkata,2023-06-10,2023,6,10,445,142.45017107382225,273.22307919311345,103.97193089993382,23.47581191939373,Very Poor
Kolkata,2023-06-11,2023,6,11,342,14.258871887075193,64.2791380464866,118.51503999083583,76.78778595729199,Very Poor
Kolkata,2023-06-12,2023,6,12,372,66.75184552427768,300.8074850022173,67.12633741010947,53.521593627002304,Very Poor
Kolkata,2023-06-13,2023,6,13,377,140.067969502747,258.01913846356643,144.64520885730713,47.88204038922975,Very Poor
Kolkata,2023-06-14,2023,6,14,333,158.88326799424226,81.4948912819504,84.93350716806269,91.7057754772195,Very Poor
Kolkata,2023-06-15,2023,6,15,122,67.99923874122621,25.068457037114797,149.85181987958342,60.25083463126552,Moderately Polluted
Kolkata,2023-06-16,2023,6,16,389,241.69147969967614,127.07848870973228,97.5942497344262,44.05988060575413,Very Poor
Kolkata,2023-06-17,2023,6,17,336,216.17464208381546,137.64862629053374,18.18879288843968,51.19573653056737,Very Poor
Kolkata,2023-06-18,2023,6,18,332,104.87455470371893,321.5133045919861,39.7049837152471,75.15038461807391,Very Poor
Kolkata,2023-06-19,2023,6,19,118,289.6437664259555,121.16658946378747,57.03533016657783,36.277993184839914,Moderately Polluted
Kolkata,2023-06-20,2023,6,20,376,56.94588868941465,389.42964459066525,96.13715151593621,20.612357116685438,Very Poor
Kolkata,2023-06-21,2023,6,21,183,268.9976253812234,90.41555173909514,15.488209871553844,20.043675635821018,Moderately Polluted
Kolkata,2023-06-22,2023,6,22,146,183.03412351763782,281.0171050651114,65.0919617729069,78.52037355184818,Moderately Polluted
Kolkata,2023-06-23,2023,6,23,236,151.8233441559449,146.33906623088473,98.29888649274119,9.15147379187675,Poor
Kolkata,2023-06-24,2023,6,24,261,205.92730210005655,105.03357625237851,84.91822804475702,58.43967014243511,Poor
Kolkata,2023-06-25,2023,6,25,297,57.649267793166096,106.15795651662833,69.22824985632727,60.73798997257095,Poor
Kolkata,2023-06-26,2023,6,26,320,224.17884467424227,71.81444214208786,97.14326242864833,35.843543399878556,Very Poor
Kolkata,2023-06-27,2023,6,27,277,68.6206321461371,349.120493295726,92.06104538282369,94.733510040314,Poor
Kolkata,2023-06-28,2023,6,28,403,50.02755844259909,152.11713585951,67.70443006210294,93.54172437584917,Very Poor
Kolkata,2023-06-29,2023,6,29,127,19.53723125858145,287.43678191317264,67.70422655334562,34.1847967482031,Moderately Polluted
Kolkata,2023-06-30,2023,6,30,346,213.97474559226382,217.14304524853617,127.64256582093957,29.170356497961087,Very Poor
Kolkata,2023-07-01,2023,7,1,144,52.4670587692326,213.1102556490107,11.638367753524967,33.592673963988865,Moderately Polluted
Kolkata,2023-07-02,2023,7,2,268,232.74619878535137,124.08293900619866,146.32369806053566,75.5838127684658,Poor
Kolkata,2023-07-03,2023,7,3,326,243.56905022211947,92.3220647992867,132.044492806958,76.96718892866949,Very Poor
Kolkata,2023-07-04,2023,7,4,248,21.73051100676766,272.315007509466,43.70375933618677,16.30752490459178,Poor
Kolkata,2023-07-05,2023,7,5,134,177.4102319214876,101.02924886930171,22.67278571288985,71.46166301768483,Moderately Polluted
Kolkata,2023-07-06,2023,7,6,426,55.896851702697056,30.712319888683787,67.15969185124757,60.3582767026371,Very Poor
Kolkata,2023-07-07,2023,7,7,289,115.51699153284561,374.7078953087644,59.29046821239057,39.70786336694105,Poor
Kolkata,2023-07-08,2023,7,8,288,295.3321096539902,364.12214214701345,132.03364729773176,33.706164569042386,Poor
Kolkata,2023-07-09,2023,7,9,409,79.61112764533992,327.956792993575,13.985971622754963,70.57312585871091,Very Poor
Kolkata,2023-07-10,2023,7,10,386,137.9917263803094,69.32611229303417,25.36890530803488,66.51430379340934,Very Poor
Kolkata,2023-07-11,2023,7,11,395,83.39273305887536,42.47931630416613,117.30763250518979,88.85383385356131,Very Poor
Kolkata,2023-07-12,2023,7,12,163,142.48006525251088,222.90343526061375,43.91866715785637,21.421200244784686,Moderately Polluted
Kolkata,2023-07-13,2023,7,13,147,251.39784992122296,168.34986176637364,11.57772246651576,38.47290912366089,Moderately Polluted
Kolkata,2023-07-14,2023,7,14,386,278.23846045849035,144.770850968309,41.457228849249816,49.104987923718404,Very Poor
Kolkata,2023-07-15,2023,7,15,321,53.197529657042395,319.7903343173592,10.843085651576892,17.081833828228348,Very Poor
Kolkata,2023-07-16,2023,7,16,281,156.92142470203942,79.47976958077734,148.74008961307197,21.39730677790732,Poor
Kolkata,2023-07-17,2023,7,17,378,155.77577042171393,392.10876565547443,27.402649154088582,40.40903695923896,Very Poor
Kolkata,2023-07-18,2023,7,18,366,263.67754783067767,169.82299321802662,107.8534570327631,13.346416290227829,Very Poor
Kolkata,2023-07-19,2023,7,19,348,176.62682136143022,65.09863379780572,108.0450756087052,71.7625097766166,Very Poor
Kolkata,2023-07-20,2023,7,20,441,191.9675186776511,244.36616669598766,101.27062832660508,7.4779122350485725,Very Poor
Kolkata,2023-07-21,2023,7,21,150,272.4019039087428,20.856133392911016,47.32941142593771,80.98661460906807,Moderately Polluted
Kolkata,2023-07-22,2023,7,22,388,214.95786955953508,250.38110414230124,128.40677045649267,33.08756432509433,Very Poor
Kolkata,2023-07-23,2023,7,23,265,234.97551612103965,157.18241103071296,133.58138019842423,6.219382132690005,Poor
Kolkata,2023-07-24,2023,7,24,320,104.47036997644003,82.91702781142564,57.07163621889389,60.65899235495036,Very Poor
Kolkata,2023-07-25,2023,7,25,164,86.31504792147182,145.49813438016514,68.00873518042772,46.20418657858792,Moderately Polluted
Kolkata,2023-07-26,2023,7,26,392,100.35237586948566,129.2576754802085,28.039163311570174,76.5142560812812,Very Poor
Kolkata,2023-07-27,2023,7,27,337,34.831827539363815,323.8779452444294,26.83524828812075,16.848758154964507,Very Poor
Kolkata,2023-07-28,2023,7,28,159,201.06505052538486,36.90034739610532,120.1020765490519,91.70783820740611,Moderately Polluted
Kolkata,2023-07-29,2023,7,29,300,185.13940965637437,252.90140605297685,115.61978408238991,27.053200474706614,Poor
Kolkata,2023-07-30,2023,7,30,387,229.07632125444638,151.06382209775887,28.90984988283076,34.91338396218623,Very Poor
Kolkata,2023-07-31,2023,7,31,102,177.03270487295208,195.41233871299542,102.0860451036683,82.5047212618809,Moderately Polluted
Kolkata,2023-08-01,2023,8,1,390,271.4262234398833,214.5603255133807,136.7951489527773,43.408942515952376,Very Poor
Kolkata,2023-08-02,2023,8,2,381,60.58227117091463,114.33216222882194,137.3651006083924,6.288399082424711,Very Poor
Kolkata,2023-08-03,2023,8,3,400,207.3924094573401,28.482691701132694,17.56554292870633,55.60438402616874,Very Poor
Kolkata,2023-08-04,2023,8,4,409,238.74385849831594,146.23948611192836,58.36789877717532,48.035647300878615,Very Poor
Kolkata,2023-08-05,2023,8,5,274,193.75383435197952,335.20720186430873,149.7299755029132,84.65221668636036,Poor
Kolkata,2023-08-06,2023,8,6,312,266.6828657095263,142.83556088022462,44.68805604630358,76.07814930474251,Very Poor
Kolkata,2023-08-07,2023,8,7,281,80.51870805534024,76.62324649642744,113.14103010769624,43.62334282524763,Poor
Kolkata,2023-08-08,2023,8,8,139,66.01748573117139,389.1490031176457,12.605542289862031,64.4753521507858,Moderately Polluted
Kolkata,2023-08-09,2023,8,9,389,90.6241099563175,193.0824655092039,57.1858363883403,57.054898886707896,Very Poor
Kolkata,2023-08-10,2023,8,10,55,54.75350800131318,53.389777629774926,29.515617445288154,30.582641920536645,Satisfactory
Kolkata,2023-08-11,2023,8,11,413,25.120839249104012,49.75296145502381,87.86380952696548,65.71593719703131,Very Poor
Kolkata,2023-08-12,2023,8,12,402,224.83993737399783,265.58008327547645,139.2604975530801,21.050649176560988,Very Poor
Kolkata,2023-08-13,2023,8,13,128,233.3362852012717,240.77403630920583,130.55928943503886,73.19274914932683,Moderately Polluted
Kolkata,2023-08-14,2023,8,14,431,254.14848856222733,21.66084501868465,82.8251162657929,25.629587234342804,Very Poor
Kolkata,2023-08-15,2023,8,15,291,131.53877435404726,61.65248703949734,143.7671729723581,54.69145595373414,Poor
Kolkata,2023-08-16,2023,8,16,406,50.007715386137605,259.55447705319705,12.011430285674544,85.55644617247398,Very Poor
Kolkata,2023-08-17,2023,8,17,301,262.56078158833344,392.408016008323,44.508873620669334,95.08406210856366,Very Poor
Kolkata,2023-08-18,2023,8,18,270,90.92656508585141,389.5953960247297,129.99651308734624,74.66119110422781,Poor
Kolkata,2023-08-19,2023,8,19,414,107.31877484681475,362.33436161550884,55.53335249493944,74.61568837065954,Very Poor
Kolkata,2023-08-20,2023,8,20,439,229.02637683162996,296.16467026772114,62.537082602982025,18.265503754643653,Very Poor
Kolkata,2023-08-21,2023,8,21,410,223.79485059625813,76.06304884263403,41.21253869069295,45.332502022981664,Very Poor
Kolkata,2023-08-22,2023,8,22,436,67.7441579271883,76.9118883896699,143.18504960765767,23.19495912676447,Very Poor
Kolkata,2023-08-23,2023,8,23,190,169.695180199038,175.9191785043164,138.8400322490985,88.60595632882463,Moderately Polluted
Kolkata,2023-08-24,2023,8,24,167,260.86786311852046,246.62194165361544,138.47718147530335,60.61758769103918,Moderately Polluted
Kolkata,2023-08-25,2023,8,25,92,242.46868839669034,138.08751111735194,36.613172556331406,50.17096158741224,Satisfactory
Kolkata,2023-08-26,2023,8,26,394,175.03441581038612,360.7943850530396,121.02902911225313,96.44251416282587,Very Poor
Kolkata,2023-08-27,2023,8,27,124,271.8786640718623,54.38479090283003,131.7753612441844,40.78699422951265,Moderately Polluted
Kolkata,2023-08-28,2023,8,28,286,163.57406530517807,92.70889714050945,45.93629461836129,16.860037481835477,Poor
Kolkata,2023-08-29,2023,8,29,69,14.529064310027794,70.80701920167459,98.98792781699733,67.94704777362708,Satisfactory
Kolkata,2023-08-30,2023,8,30,131,277.40494886392645,131.89765803976042,134.1050087457407,52.27390620584146,Moderately Polluted
Kolkata,2023-08-31,2023,8,31,206,81.9334587297142,366.7031132176729,12.54996433047691,39.823363387791574,Poor
Kolkata,2023-09-01,2023,9,1,125,225.12762804337612,150.9418419706603,114.74712170092259,91.22639526889137,Moderately Polluted
Kolkata,2023-09-02,2023,9,2,382,167.7997725711772,212.56797084903224,54.56552982787742,29.385614017275998,Very Poor
Kolkata,2023-09-03,2023,9,3,443,174.16774593682354,88.87301318840656,149.1617550530506,18.197686175242502,Very Poor
Kolkata,2023-09-04,2023,9,4,416,201.23351915860903,376.0845687685414,128.61616363018618,28.346703276139387,Very Poor
Kolkata,2023-09-05,2023,9,5,122,286.30431758223557,299.5724018998763,106.36708877318513,76.71560253170988,Moderately Polluted
Kolkata,2023-09-06,2023,9,6,93,220.12941947395467,108.48480554982805,69.93438792708548,89.54323763290812,Satisfactory
Kolkata,2023-09-07,2023,9,7,331,57.96544188427924,363.860712359788,53.772756068427455,17.36554141837853,Very Poor
Kolkata,2023-09-08,2023,9,8,322,5.7361588122445974,336.1935607187157,46.72365788643663,89.04852091178402,Very Poor
Kolkata,2023-09-09,2023,9,9,442,240.92999679240643,159.33610915259592,116.67128852245521,23.245948432810184,Very Poor
Kolkata,2023-09-10,2023,9,10,436,55.41661957707576,161.45828392000584,94.04965597127145,50.814105163259065,Very Poor
Kolkata,2023-09-11,2023,9,11,170,33.240706149353244,377.34337811793074,100.42648435250746,14.587018437669848,Moderately Polluted
Kolkata,2023-09-12,2023,9,12,386,48.394503098472654,311.2113756084626,14.879190629542105,64.3314707472821,Very Poor
Kolkata,2023-09-13,2023,9,13,300,182.7237126332605,343.238125029173,16.705723005439477,80.9875174302117,Poor
Kolkata,2023-09-14,2023,9,14,342,263.38284728713137,213.83987744835508,78.64132708778259,64.05159823974628,Very Poor
Kolkata,2023-09-15,2023,9,15,342,260.70092219911885,226.81295597377354,15.467865034301472,49.125233843147136,Very Poor
Kolkata,2023-09-16,2023,9,16,306,178.3750979544954,105.19088928205754,92.3185801536365,82.85246038015673,Very Poor
Kolkata,2023-09-17,2023,9,17,240,273.43261075074884,341.6476592236725,109.15875559201305,82.69933550223118,Poor
Kolkata,2023-09-18,2023,9,18,107,234.97937332222546,120.49098128845739,62.02140129923815,83.95978718282115,Moderately Polluted
Kolkata,2023-09-19,2023,9,19,391,80.95227309691809,187.3060849194984,49.308557016434044,16.674339998831954,Very Poor
